,pct_veg,gridcell,pft,biome
6,0.0,213,broadleaf_deciduous_tropical_tree,5.0
7,10.7300566749428,213,broadleaf_deciduous_temperate_tree,5.0
8,0.0,213,broadleaf_deciduous_boreal_tree,5.0
9,0.0,213,broadleaf_evergreen_shrub,5.0
10,0.0,213,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,213,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,213,c3_arctic_grass,5.0
13,16.678868896977466,213,c3_non-arctic_grass,5.0
14,0.0,213,c4_grass,5.0
15,18.849341774455016,213,c3_crop,5.0
16,0.0,213,c3_irrigated,5.0
0,0.0,214,not_vegetated,5.0
1,41.28012271968127,214,needleleaf_evergreen_temperate_tree,5.0
2,0.0,214,needleleaf_evergreen_boreal_tree,5.0
3,0.0,214,needleleaf_deciduous_boreal_tree,5.0
4,0.0,214,broadleaf_evergreen_tropical_tree,5.0
5,0.0,214,broadleaf_evergreen_temperate_tree,5.0
6,0.0,214,broadleaf_deciduous_tropical_tree,5.0
7,31.237764060835573,214,broadleaf_deciduous_temperate_tree,5.0
8,0.0,214,broadleaf_deciduous_boreal_tree,5.0
9,0.0,214,broadleaf_evergreen_shrub,5.0
10,0.0,214,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,214,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,214,c3_arctic_grass,5.0
13,15.204948667059329,214,c3_non-arctic_grass,5.0
14,3.808556185828312,214,c4_grass,5.0
15,2.775805720262457,214,c3_crop,5.0
16,0.0,214,c3_irrigated,5.0
0,2.9719827273137675e-06,215,not_vegetated,6.0
1,20.43348178278364,215,needleleaf_evergreen_temperate_tree,6.0
2,0.0,215,needleleaf_evergreen_boreal_tree,6.0
3,0.0,215,needleleaf_deciduous_boreal_tree,6.0
4,0.0,215,broadleaf_evergreen_tropical_tree,6.0
5,0.0041021526775660115,215,broadleaf_evergreen_temperate_tree,6.0
6,0.0,215,broadleaf_deciduous_tropical_tree,6.0
7,10.108707760949441,215,broadleaf_deciduous_temperate_tree,6.0
8,0.0,215,broadleaf_deciduous_boreal_tree,6.0
9,0.0,215,broadleaf_evergreen_shrub,6.0
10,1.4261193073693954,215,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,215,broadleaf_deciduous_boreal_shrub,6.0
12,0.0,215,c3_arctic_grass,6.0
13,39.11538722846412,215,c3_non-arctic_grass,6.0
14,0.6874448650300957,215,c4_grass,6.0
15,22.046653031720485,215,c3_crop,6.0
16,4.968688469335094,215,c3_irrigated,6.0
0,17.061000475600597,216,not_vegetated,7.0
1,3.0083325756975574,216,needleleaf_evergreen_temperate_tree,7.0
2,0.0,216,needleleaf_evergreen_boreal_tree,7.0
3,0.0,216,needleleaf_deciduous_boreal_tree,7.0
4,0.0,216,broadleaf_evergreen_tropical_tree,7.0
5,0.0,216,broadleaf_evergreen_temperate_tree,7.0
6,0.0,216,broadleaf_deciduous_tropical_tree,7.0
7,1.2238752634372827,216,broadleaf_deciduous_temperate_tree,7.0
8,0.0,216,broadleaf_deciduous_boreal_tree,7.0
9,0.0,216,broadleaf_evergreen_shrub,7.0
10,0.14357273628016098,216,broadleaf_deciduous_temperate_shrub,7.0
11,0.0,216,broadleaf_deciduous_boreal_shrub,7.0
12,0.0,216,c3_arctic_grass,7.0
13,12.447857086025849,216,c3_non-arctic_grass,7.0
14,5.1822407812437525,216,c4_grass,7.0
15,1.889235680046795,216,c3_crop,7.0
16,1.0439366616745174,216,c3_irrigated,7.0
0,60.55189346026817,217,not_vegetated,7.0
1,0.0005399596483103911,217,needleleaf_evergreen_temperate_tree,7.0
2,0.0,217,needleleaf_evergreen_boreal_tree,7.0
3,0.0,217,needleleaf_deciduous_boreal_tree,7.0
4,0.0,217,broadleaf_evergreen_tropical_tree,7.0
5,0.0,217,broadleaf_evergreen_temperate_tree,7.0
6,0.0,217,broadleaf_deciduous_tropical_tree,7.0
7,5.131058182505921e-10,217,broadleaf_deciduous_temperate_tree,7.0
8,0.0,217,broadleaf_deciduous_boreal_tree,7.0
9,0.0,217,broadleaf_evergreen_shrub,7.0
10,0.2131684007541077,217,broadleaf_deciduous_temperate_shrub,7.0
11,0.0,217,broadleaf_deciduous_boreal_shrub,7.0
12,0.0,217,c3_arctic_grass,7.0
13,32.184877496553135,217,c3_non-arctic_grass,7.0
14,1.0487460852953423,217,c4_grass,7.0
15,0.0007784116653340705,217,c3_crop,7.0
16,1.6543612251060553e-24,217,c3_irrigated,7.0
0,34.70806559668885,218,not_vegetated,7.0
1,0.5699040439658577,218,needleleaf_evergreen_temperate_tree,7.0
2,0.0,218,needleleaf_evergreen_boreal_tree,7.0
3,0.0,218,needleleaf_deciduous_boreal_tree,7.0
4,0.0,218,broadleaf_evergreen_tropical_tree,7.0
5,0.0,218,broadleaf_evergreen_temperate_tree,7.0
6,0.0,218,broadleaf_deciduous_tropical_tree,7.0
7,0.36345195556020604,218,broadleaf_deciduous_temperate_tree,7.0
8,0.0,218,broadleaf_deciduous_boreal_tree,7.0
9,0.0,218,broadleaf_evergreen_shrub,7.0
10,0.0,218,broadleaf_deciduous_temperate_shrub,7.0
11,0.0,218,broadleaf_deciduous_boreal_shrub,7.0
12,0.0,218,c3_arctic_grass,7.0
13,54.40670622839927,218,c3_non-arctic_grass,7.0
14,4.061928220732457,218,c4_grass,7.0
15,2.393410564828489,218,c3_crop,7.0
16,0.49651240898876725,218,c3_irrigated,7.0
0,43.325327506020564,219,not_vegetated,7.0
1,1.118101163480932,219,needleleaf_evergreen_temperate_tree,7.0
2,0.5515794841300519,219,needleleaf_evergreen_boreal_tree,7.0
3,0.0,219,needleleaf_deciduous_boreal_tree,7.0
4,0.0,219,broadleaf_evergreen_tropical_tree,7.0
5,0.0,219,broadleaf_evergreen_temperate_tree,7.0
6,0.0,219,broadleaf_deciduous_tropical_tree,7.0
7,0.22650643331621922,219,broadleaf_deciduous_temperate_tree,7.0
8,0.0443948590728262,219,broadleaf_deciduous_boreal_tree,7.0
9,0.0,219,broadleaf_evergreen_shrub,7.0
10,0.0,219,broadleaf_deciduous_temperate_shrub,7.0
11,0.0,219,broadleaf_deciduous_boreal_shrub,7.0
12,1.0147583243861646,219,c3_arctic_grass,7.0
13,42.37623641249904,219,c3_non-arctic_grass,7.0
14,2.648709397576475,219,c4_grass,7.0
15,4.545440281519721,219,c3_crop,7.0
16,3.291486322008219,219,c3_irrigated,7.0
0,0.6239398532435496,220,not_vegetated,6.0
1,75.90167273428243,220,needleleaf_evergreen_temperate_tree,6.0
2,0.0,220,needleleaf_evergreen_boreal_tree,6.0
3,0.0,220,needleleaf_deciduous_boreal_tree,6.0
4,0.0,220,broadleaf_evergreen_tropical_tree,6.0
5,0.0,220,broadleaf_evergreen_temperate_tree,6.0
6,0.0,220,broadleaf_deciduous_tropical_tree,6.0
7,14.520693443917903,220,broadleaf_deciduous_temperate_tree,6.0
8,0.0,220,broadleaf_deciduous_boreal_tree,6.0
9,0.0,220,broadleaf_evergreen_shrub,6.0
10,0.0,220,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,220,broadleaf_deciduous_boreal_shrub,6.0
12,0.0,220,c3_arctic_grass,6.0
13,7.494162710654354,220,c3_non-arctic_grass,6.0
14,0.0,220,c4_grass,6.0
15,1.4595311603327863,220,c3_crop,6.0
16,0.0,220,c3_irrigated,6.0
0,16.394945614599337,221,not_vegetated,5.0
1,2.1325896910148447,221,needleleaf_evergreen_temperate_tree,5.0
2,0.0,221,needleleaf_evergreen_boreal_tree,5.0
3,0.0,221,needleleaf_deciduous_boreal_tree,5.0
4,0.0,221,broadleaf_evergreen_tropical_tree,5.0
5,0.0,221,broadleaf_evergreen_temperate_tree,5.0
6,0.0,221,broadleaf_deciduous_tropical_tree,5.0
7,2.327703605811152,221,broadleaf_deciduous_temperate_tree,5.0
8,4.189794559864722e-09,221,broadleaf_deciduous_boreal_tree,5.0
9,0.0,221,broadleaf_evergreen_shrub,5.0
10,0.0,221,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,221,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,221,c3_arctic_grass,5.0
13,2.7862241638958665,221,c3_non-arctic_grass,5.0
14,0.0,221,c4_grass,5.0
15,3.358577928486863,221,c3_crop,5.0
16,0.0,221,c3_irrigated,5.0
0,1.485390093702854e-07,222,not_vegetated,6.0
1,5.290865238652547,222,needleleaf_evergreen_temperate_tree,6.0
2,0.0,222,needleleaf_evergreen_boreal_tree,6.0
3,0.0,222,needleleaf_deciduous_boreal_tree,6.0
4,0.0,222,broadleaf_evergreen_tropical_tree,6.0
5,0.0,222,broadleaf_evergreen_temperate_tree,6.0
6,0.0,222,broadleaf_deciduous_tropical_tree,6.0
7,11.021918186661615,222,broadleaf_deciduous_temperate_tree,6.0
8,0.0,222,broadleaf_deciduous_boreal_tree,6.0
9,0.0,222,broadleaf_evergreen_shrub,6.0
10,0.0,222,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,222,broadleaf_deciduous_boreal_shrub,6.0
12,0.0,222,c3_arctic_grass,6.0
13,26.223321663208207,222,c3_non-arctic_grass,6.0
14,5.3116419770823,222,c4_grass,6.0
15,49.51215022264249,222,c3_crop,6.0
16,0.9550943595964376,222,c3_irrigated,6.0
0,0.04582239460346972,223,not_vegetated,6.0
1,1.6403989639667511,223,needleleaf_evergreen_temperate_tree,6.0
2,0.0,223,needleleaf_evergreen_boreal_tree,6.0
3,0.0,223,needleleaf_deciduous_boreal_tree,6.0
4,0.0,223,broadleaf_evergreen_tropical_tree,6.0
5,0.0,223,broadleaf_evergreen_temperate_tree,6.0
6,0.0,223,broadleaf_deciduous_tropical_tree,6.0
7,3.0039656906936223,223,broadleaf_deciduous_temperate_tree,6.0
8,0.0,223,broadleaf_deciduous_boreal_tree,6.0
9,0.0,223,broadleaf_evergreen_shrub,6.0
10,0.0003535781500042523,223,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,223,broadleaf_deciduous_boreal_shrub,6.0
12,0.0,223,c3_arctic_grass,6.0
13,26.093583986183738,223,c3_non-arctic_grass,6.0
14,8.069675739004992,223,c4_grass,6.0
15,53.04118922129861,223,c3_crop,6.0
16,5.525796561307179,223,c3_irrigated,6.0
0,33.77294346331952,224,not_vegetated,7.0
1,0.0,224,needleleaf_evergreen_temperate_tree,7.0
2,0.09666918177663238,224,needleleaf_evergreen_boreal_tree,7.0
3,0.013638417160711118,224,needleleaf_deciduous_boreal_tree,7.0
4,0.0,224,broadleaf_evergreen_tropical_tree,7.0
5,0.0,224,broadleaf_evergreen_temperate_tree,7.0
6,0.0,224,broadleaf_deciduous_tropical_tree,7.0
7,0.0,224,broadleaf_deciduous_temperate_tree,7.0
8,0.16119590865125227,224,broadleaf_deciduous_boreal_tree,7.0
9,0.0,224,broadleaf_evergreen_shrub,7.0
10,2.1909077681410427e-09,224,broadleaf_deciduous_temperate_shrub,7.0
11,0.0,224,broadleaf_deciduous_boreal_shrub,7.0
12,0.0,224,c3_arctic_grass,7.0
13,56.39088198200497,224,c3_non-arctic_grass,7.0
14,9.539380609622233,224,c4_grass,7.0
15,0.02485916581634908,224,c3_crop,7.0
16,0.0004312694574254449,224,c3_irrigated,7.0
0,1.0050117007351274,225,not_vegetated,6.0
1,3.3820461348144093e-07,225,needleleaf_evergreen_temperate_tree,6.0
2,0.7963326036375822,225,needleleaf_evergreen_boreal_tree,6.0
3,0.018499106502305705,225,needleleaf_deciduous_boreal_tree,6.0
4,0.0,225,broadleaf_evergreen_tropical_tree,6.0
5,0.0,225,broadleaf_evergreen_temperate_tree,6.0
6,0.0,225,broadleaf_deciduous_tropical_tree,6.0
7,7.151479549175055e-09,225,broadleaf_deciduous_temperate_tree,6.0
8,0.5487282844735748,225,broadleaf_deciduous_boreal_tree,6.0
9,0.0,225,broadleaf_evergreen_shrub,6.0
10,0.0,225,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,225,broadleaf_deciduous_boreal_shrub,6.0
12,0.0,225,c3_arctic_grass,6.0
13,92.59908200633821,225,c3_non-arctic_grass,6.0
14,4.665069861362544,225,c4_grass,6.0
15,0.3670607886375863,225,c3_crop,6.0
16,0.00021530295698826696,225,c3_irrigated,6.0
0,0.0,226,not_vegetated,5.0
1,2.9999165443695324,226,needleleaf_evergreen_temperate_tree,5.0
2,11.313562770283408,226,needleleaf_evergreen_boreal_tree,5.0
3,0.0027658939773548153,226,needleleaf_deciduous_boreal_tree,5.0
4,0.0,226,broadleaf_evergreen_tropical_tree,5.0
5,0.0,226,broadleaf_evergreen_temperate_tree,5.0
6,0.0,226,broadleaf_deciduous_tropical_tree,5.0
7,5.26624631791428e-07,226,broadleaf_deciduous_temperate_tree,5.0
8,28.08670564593925,226,broadleaf_deciduous_boreal_tree,5.0
9,0.0,226,broadleaf_evergreen_shrub,5.0
10,0.0,226,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,226,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,226,c3_arctic_grass,5.0
13,31.345144666310986,226,c3_non-arctic_grass,5.0
14,1.6543978764276286,226,c4_grass,5.0
15,17.805349458141414,226,c3_crop,5.0
16,5.157762808547779,226,c3_irrigated,5.0
0,7.346307913376428e-14,227,not_vegetated,5.0
1,74.89835136669484,227,needleleaf_evergreen_temperate_tree,5.0
2,0.9782519741619009,227,needleleaf_evergreen_boreal_tree,5.0
3,0.0,227,needleleaf_deciduous_boreal_tree,5.0
4,0.0,227,broadleaf_evergreen_tropical_tree,5.0
5,0.0,227,broadleaf_evergreen_temperate_tree,5.0
6,0.0,227,broadleaf_deciduous_tropical_tree,5.0
7,5.826980148682526,227,broadleaf_deciduous_temperate_tree,5.0
8,0.0003010382368168025,227,broadleaf_deciduous_boreal_tree,5.0
9,0.000986446169385813,227,broadleaf_evergreen_shrub,5.0
10,3.3231176716824645e-08,227,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,227,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,227,c3_arctic_grass,5.0
13,9.511787081195767,227,c3_non-arctic_grass,5.0
14,0.0,227,c4_grass,5.0
15,6.22813162810635,227,c3_crop,5.0
16,0.3186091498315761,227,c3_irrigated,5.0
0,0.21599890145005518,228,not_vegetated,5.0
1,77.76797411079606,228,needleleaf_evergreen_temperate_tree,5.0
2,0.010443032585894702,228,needleleaf_evergreen_boreal_tree,5.0
3,0.0,228,needleleaf_deciduous_boreal_tree,5.0
4,0.0,228,broadleaf_evergreen_tropical_tree,5.0
5,0.0,228,broadleaf_evergreen_temperate_tree,5.0
6,0.0,228,broadleaf_deciduous_tropical_tree,5.0
7,1.8195703274520663,228,broadleaf_deciduous_temperate_tree,5.0
8,2.717926908102326e-07,228,broadleaf_deciduous_boreal_tree,5.0
9,0.0,228,broadleaf_evergreen_shrub,5.0
10,9.315664279011828e-18,228,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,228,broadleaf_deciduous_boreal_shrub,5.0
12,3.728853476547791e-07,228,c3_arctic_grass,5.0
13,16.269553751775938,228,c3_non-arctic_grass,5.0
14,0.0,228,c4_grass,5.0
15,2.98670510437422,228,c3_crop,5.0
16,0.9297541268877393,228,c3_irrigated,5.0
0,5.533028734293085,229,not_vegetated,6.0
1,1.4012610785007524,229,needleleaf_evergreen_temperate_tree,6.0
2,3.256924638872505e-07,229,needleleaf_evergreen_boreal_tree,6.0
3,0.0,229,needleleaf_deciduous_boreal_tree,6.0
4,0.0,229,broadleaf_evergreen_tropical_tree,6.0
5,0.0,229,broadleaf_evergreen_temperate_tree,6.0
6,0.0,229,broadleaf_deciduous_tropical_tree,6.0
7,1.1839009155401596,229,broadleaf_deciduous_temperate_tree,6.0
8,1.496808040707398e-08,229,broadleaf_deciduous_boreal_tree,6.0
9,0.0,229,broadleaf_evergreen_shrub,6.0
10,0.000765936535891909,229,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,229,broadleaf_deciduous_boreal_shrub,6.0
12,0.0,229,c3_arctic_grass,6.0
13,66.70871178844382,229,c3_non-arctic_grass,6.0
14,13.97966763023205,229,c4_grass,6.0
15,11.192662151535883,229,c3_crop,6.0
16,1.4242578231238312e-06,229,c3_irrigated,6.0
0,2.7162496147175403,230,not_vegetated,5.0
1,51.102171174587085,230,needleleaf_evergreen_temperate_tree,5.0
2,0.0,230,needleleaf_evergreen_boreal_tree,5.0
3,0.0,230,needleleaf_deciduous_boreal_tree,5.0
4,0.0,230,broadleaf_evergreen_tropical_tree,5.0
5,0.0,230,broadleaf_evergreen_temperate_tree,5.0
6,0.0,230,broadleaf_deciduous_tropical_tree,5.0
7,24.64977579983682,230,broadleaf_deciduous_temperate_tree,5.0
8,0.21078897595963111,230,broadleaf_deciduous_boreal_tree,5.0
9,0.0,230,broadleaf_evergreen_shrub,5.0
10,0.0,230,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,230,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,230,c3_arctic_grass,5.0
13,5.353842500717731,230,c3_non-arctic_grass,5.0
14,0.0,230,c4_grass,5.0
15,1.9671586296998598,230,c3_crop,5.0
16,0.0,230,c3_irrigated,5.0
0,0.0,231,not_vegetated,5.0
1,42.45112415650324,231,needleleaf_evergreen_temperate_tree,5.0
2,0.7253409543888265,231,needleleaf_evergreen_boreal_tree,5.0
3,0.0,231,needleleaf_deciduous_boreal_tree,5.0
4,0.0,231,broadleaf_evergreen_tropical_tree,5.0
5,0.0,231,broadleaf_evergreen_temperate_tree,5.0
6,0.0,231,broadleaf_deciduous_tropical_tree,5.0
7,38.8865392490131,231,broadleaf_deciduous_temperate_tree,5.0
8,0.08529912584390764,231,broadleaf_deciduous_boreal_tree,5.0
9,0.0,231,broadleaf_evergreen_shrub,5.0
10,0.0,231,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,231,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,231,c3_arctic_grass,5.0
13,5.841475024763758,231,c3_non-arctic_grass,5.0
14,0.0,231,c4_grass,5.0
15,5.8871446530634515,231,c3_crop,5.0
16,0.0,231,c3_irrigated,5.0
0,2.3445204178074164e-06,232,not_vegetated,5.0
1,53.10873056647402,232,needleleaf_evergreen_temperate_tree,5.0
2,0.0,232,needleleaf_evergreen_boreal_tree,5.0
3,0.0,232,needleleaf_deciduous_boreal_tree,5.0
4,0.0,232,broadleaf_evergreen_tropical_tree,5.0
5,0.0,232,broadleaf_evergreen_temperate_tree,5.0
6,0.0,232,broadleaf_deciduous_tropical_tree,5.0
7,36.02162878535467,232,broadleaf_deciduous_temperate_tree,5.0
8,0.0,232,broadleaf_deciduous_boreal_tree,5.0
9,0.0,232,broadleaf_evergreen_shrub,5.0
10,0.04883277937214592,232,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,232,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,232,c3_arctic_grass,5.0
13,9.064632317766332,232,c3_non-arctic_grass,5.0
14,0.0,232,c4_grass,5.0
15,0.5085641890655062,232,c3_crop,5.0
16,0.0,232,c3_irrigated,5.0
0,0.0,233,not_vegetated,5.0
1,23.448208640668277,233,needleleaf_evergreen_temperate_tree,5.0
2,1.3718964518183285,233,needleleaf_evergreen_boreal_tree,5.0
3,0.0,233,needleleaf_deciduous_boreal_tree,5.0
4,0.0,233,broadleaf_evergreen_tropical_tree,5.0
5,0.0,233,broadleaf_evergreen_temperate_tree,5.0
6,0.0,233,broadleaf_deciduous_tropical_tree,5.0
7,17.53495264194866,233,broadleaf_deciduous_temperate_tree,5.0
8,0.522515643658333,233,broadleaf_deciduous_boreal_tree,5.0
9,0.0,233,broadleaf_evergreen_shrub,5.0
10,0.0026037956262671942,233,broadleaf_deciduous_temperate_shrub,5.0
11,0.00065384322817209,233,broadleaf_deciduous_boreal_shrub,5.0
12,0.1719286881530775,233,c3_arctic_grass,5.0
13,30.00048303482968,233,c3_non-arctic_grass,5.0
14,4.831975719543635e-07,233,c4_grass,5.0
15,25.6331777077676,233,c3_crop,5.0
16,0.02924002980371051,233,c3_irrigated,5.0
0,20.8219506613129,234,not_vegetated,7.0
1,0.05240411093976005,234,needleleaf_evergreen_temperate_tree,7.0
2,0.0,234,needleleaf_evergreen_boreal_tree,7.0
3,0.0,234,needleleaf_deciduous_boreal_tree,7.0
4,0.0,234,broadleaf_evergreen_tropical_tree,7.0
5,0.0,234,broadleaf_evergreen_temperate_tree,7.0
6,0.0,234,broadleaf_deciduous_tropical_tree,7.0
7,0.10228799134607257,234,broadleaf_deciduous_temperate_tree,7.0
8,0.0,234,broadleaf_deciduous_boreal_tree,7.0
9,0.0,234,broadleaf_evergreen_shrub,7.0
10,0.0,234,broadleaf_deciduous_temperate_shrub,7.0
11,0.0,234,broadleaf_deciduous_boreal_shrub,7.0
12,0.0,234,c3_arctic_grass,7.0
13,54.08995615872836,234,c3_non-arctic_grass,7.0
14,24.70835589396043,234,c4_grass,7.0
15,0.2250439121468224,234,c3_crop,7.0
16,0.0,234,c3_irrigated,7.0
0,7.304796370014245,235,not_vegetated,6.0
1,0.0,235,needleleaf_evergreen_temperate_tree,6.0
2,2.0409563132469675,235,needleleaf_evergreen_boreal_tree,6.0
3,0.021382833601574686,235,needleleaf_deciduous_boreal_tree,6.0
4,0.0,235,broadleaf_evergreen_tropical_tree,6.0
5,0.0,235,broadleaf_evergreen_temperate_tree,6.0
6,0.0,235,broadleaf_deciduous_tropical_tree,6.0
7,0.0,235,broadleaf_deciduous_temperate_tree,6.0
8,0.2944600504723866,235,broadleaf_deciduous_boreal_tree,6.0
9,0.0,235,broadleaf_evergreen_shrub,6.0
10,0.0,235,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,235,broadleaf_deciduous_boreal_shrub,6.0
12,89.07935515777257,235,c3_arctic_grass,6.0
13,0.0069679227896735085,235,c3_non-arctic_grass,6.0
14,0.0,235,c4_grass,6.0
15,0.2517795651168965,235,c3_crop,6.0
16,0.0003024227685082359,235,c3_irrigated,6.0
0,6.9217239665603225e-09,236,not_vegetated,5.0
1,91.49692862792753,236,needleleaf_evergreen_temperate_tree,5.0
2,2.509887931048807,236,needleleaf_evergreen_boreal_tree,5.0
3,0.00018286736941736055,236,needleleaf_deciduous_boreal_tree,5.0
4,0.0,236,broadleaf_evergreen_tropical_tree,5.0
5,0.0,236,broadleaf_evergreen_temperate_tree,5.0
6,0.0,236,broadleaf_deciduous_tropical_tree,5.0
7,2.4588732602491614,236,broadleaf_deciduous_temperate_tree,5.0
8,0.020464516804598293,236,broadleaf_deciduous_boreal_tree,5.0
9,0.0,236,broadleaf_evergreen_shrub,5.0
10,0.0,236,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,236,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,236,c3_arctic_grass,5.0
13,0.8931397753475956,236,c3_non-arctic_grass,5.0
14,0.0,236,c4_grass,5.0
15,0.4262158431489642,236,c3_crop,5.0
16,0.0,236,c3_irrigated,5.0
0,1.589698388957379,237,not_vegetated,6.0
1,1.0752690960867373,237,needleleaf_evergreen_temperate_tree,6.0
2,5.338043607139298e-08,237,needleleaf_evergreen_boreal_tree,6.0
3,0.0,237,needleleaf_deciduous_boreal_tree,6.0
4,0.0,237,broadleaf_evergreen_tropical_tree,6.0
5,0.0,237,broadleaf_evergreen_temperate_tree,6.0
6,0.0,237,broadleaf_deciduous_tropical_tree,6.0
7,1.2185717542850012,237,broadleaf_deciduous_temperate_tree,6.0
8,6.84728052036121e-10,237,broadleaf_deciduous_boreal_tree,6.0
9,0.0,237,broadleaf_evergreen_shrub,6.0
10,0.0,237,broadleaf_deciduous_temperate_shrub,6.0
11,0.0,237,broadleaf_deciduous_boreal_shrub,6.0
12,0.0,237,c3_arctic_grass,6.0
13,65.04438399416317,237,c3_non-arctic_grass,6.0
14,0.06760914913308635,237,c4_grass,6.0
15,31.004466974807684,237,c3_crop,6.0
16,5.885017941853476e-07,237,c3_irrigated,6.0
0,0.011688755917268562,238,not_vegetated,5.0
1,2.155265976095263,238,needleleaf_evergreen_temperate_tree,5.0
2,0.0,238,needleleaf_evergreen_boreal_tree,5.0
3,0.0,238,needleleaf_deciduous_boreal_tree,5.0
4,0.0,238,broadleaf_evergreen_tropical_tree,5.0
5,0.0,238,broadleaf_evergreen_temperate_tree,5.0
6,0.0,238,broadleaf_deciduous_tropical_tree,5.0
7,2.079611559930762,238,broadleaf_deciduous_temperate_tree,5.0
8,0.6200282584256576,238,broadleaf_deciduous_boreal_tree,5.0
9,0.0,238,broadleaf_evergreen_shrub,5.0
10,0.0,238,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,238,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,238,c3_arctic_grass,5.0
13,20.26418943082895,238,c3_non-arctic_grass,5.0
14,1.4073494054578362e-06,238,c4_grass,5.0
15,74.86921451676486,238,c3_crop,5.0
16,0.0,238,c3_irrigated,5.0
0,0.01589670895159256,239,not_vegetated,5.0
1,25.98633501626598,239,needleleaf_evergreen_temperate_tree,5.0
2,0.0,239,needleleaf_evergreen_boreal_tree,5.0
3,0.0,239,needleleaf_deciduous_boreal_tree,5.0
4,0.0,239,broadleaf_evergreen_tropical_tree,5.0
5,0.0,239,broadleaf_evergreen_temperate_tree,5.0
6,0.0,239,broadleaf_deciduous_tropical_tree,5.0
7,14.762785076260364,239,broadleaf_deciduous_temperate_tree,5.0
8,3.8038228367395996,239,broadleaf_deciduous_boreal_tree,5.0
9,0.0,239,broadleaf_evergreen_shrub,5.0
10,0.0,239,broadleaf_deciduous_temperate_shrub,5.0
11,0.0,239,broadleaf_deciduous_boreal_shrub,5.0
12,0.0,239,c3_arctic_grass,5.0
13,23.50596837299487,239,c3_non-arctic_grass,5.0
14,8.187902689194004e-07,239,c4_grass,5.0
15,19.925194984694272,239,c3_crop,5.0
16,0.0,239,c3_irrigated,5.0
0,0.040243571517125876,240,not_vegetated,8.0
